date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:49:41	46194/46194	---M--	200	added ('OK')	image/png	etag:%225ebd3c58-b472%22	https://coderthemes.com/adminto/layouts/vertical/assets/images/layouts/dark.png	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/images/layouts/dark.png	(from https://coderthemes.com/adminto/layouts/vertical/index.html)
10:49:41	206289/206289	---MCZ	200	added ('OK')	text/css	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/css/bootstrap-dark.min.css	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/css/bootstrap-dark.min.css	(from https://coderthemes.com/adminto/layouts/vertical/index.html)
10:49:42	103211/103211	---MCZ	200	added ('OK')	text/css	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/css/app-dark.min.css	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/css/app-dark.min.css	(from https://coderthemes.com/adminto/layouts/vertical/index.html)
10:49:42	36871/36871	---M--	200	added ('OK')	image/png	etag:%225ebd3c58-9007%22	https://coderthemes.com/adminto/layouts/vertical/assets/images/layouts/rtl.png	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/images/layouts/rtl.png	(from https://coderthemes.com/adminto/layouts/vertical/index.html)
10:49:42	141236/141236	---MCZ	200	added ('OK')	text/css	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/css/app-rtl.min.css	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/css/app-rtl.min.css	(from https://coderthemes.com/adminto/layouts/vertical/index.html)
10:49:42	46052/46052	---M--	200	added ('OK')	image/png	etag:%225ebd3c58-b3e4%22	https://coderthemes.com/adminto/layouts/vertical/assets/images/layouts/dark-rtl.png	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/images/layouts/dark-rtl.png	(from https://coderthemes.com/adminto/layouts/vertical/index.html)
10:49:42	141348/141348	---MCZ	200	added ('OK')	text/css	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/css/app-dark-rtl.min.css	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/css/app-dark-rtl.min.css	(from https://coderthemes.com/adminto/layouts/vertical/index.html)
10:49:43	10804/10804	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/jquery-knob/jquery.knob.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/jquery-knob/jquery.knob.min.js	(from https://coderthemes.com/adminto/layouts/vertical/index.html)
10:49:43	193944/193944	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/js/vendor.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/js/vendor.min.js	(from https://coderthemes.com/adminto/layouts/vertical/index.html)
10:49:44	64918/64918	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/morris-js/morris.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/morris-js/morris.min.js	(from https://coderthemes.com/adminto/layouts/vertical/index.html)
10:49:44	1513/1513	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/js/pages/dashboard.init.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/js/pages/dashboard.init.js	(from https://coderthemes.com/adminto/layouts/vertical/index.html)
10:49:44	93167/93167	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/raphael/raphael.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/raphael/raphael.min.js	(from https://coderthemes.com/adminto/layouts/vertical/index.html)
10:49:44	8111/8111	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/js/app.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/js/app.min.js	(from https://coderthemes.com/adminto/layouts/vertical/index.html)
10:49:45	40522/40522	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-9e4a%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/dripicons-v2.eot?	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/dripicons-v2d41d.eot	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:49:45	26004/26004	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-6594%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/dripicons-v2.woff	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/dripicons-v2.woff	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:49:45	40522/40522	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-9e4a%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/dripicons-v2.eot	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/dripicons-v2.eot	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:49:45	40348/40348	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-9d9c%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/dripicons-v2.ttf	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/dripicons-v2.ttf	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:49:45	99368/99368	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/dripicons-v2.svg	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/dripicons-v2.svg	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:49:52	276312/276312	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-43758%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/materialdesignicons-webfont.woff2?v=5.0.45	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/materialdesignicons-webfont7e1c.woff2	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:49:53	390872/390872	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-5f6d8%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/materialdesignicons-webfont.woff?v=5.0.45	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/materialdesignicons-webfont7e1c.woff	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:49:54	62084/62084	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-f284%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/feather.eot?t=1525787366991	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/feathere8ab.eot	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:49:55	29500/29500	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-733c%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/feather.woff?t=1525787366991	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/feathere8ab.woff	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:49:56	61920/61920	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-f1e0%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/feather.ttf?t=1525787366991	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/feathere8ab.ttf	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:49:58	213926/213926	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/feather.svg?t=1525787366991	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/feathere8ab.svg	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:49:58	843916/843916	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-ce08c%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/materialdesignicons-webfont.eot?v=5.0.45	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/materialdesignicons-webfont7e1c.eot	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:49:59	78748/78748	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-1339c%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/themify.eot?-fvbane	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/themify9f24.eot	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:49:59	843916/843916	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-ce08c%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/materialdesignicons-webfont.eot?	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/materialdesignicons-webfontd41d.eot	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:49:59	78748/78748	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-1339c%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/themify.eot?	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/themifyd41d.eot	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:50:00	56108/56108	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-db2c%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/themify.woff?-fvbane	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/themify9f24.woff	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:50:01	78584/78584	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-132f8%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/themify.ttf?-fvbane	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/themify9f24.ttf	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:50:02	133034/133034	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-207aa%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-brands-400.eot	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-brands-400.eot	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:50:02	234269/234269	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/themify.svg?-fvbane	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/themify9f24.svg	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:50:02	133034/133034	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-207aa%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-brands-400.eot?	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-brands-400d41d.eot	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:50:03	76612/76612	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-12b44%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-brands-400.woff2	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-brands-400.woff2	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:50:04	89824/89824	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-15ee0%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-brands-400.woff	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-brands-400.woff	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:50:04	34390/34390	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-8656%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-regular-400.eot	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-regular-400.eot	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:50:05	34390/34390	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-8656%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-regular-400.eot?	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-regular-400d41d.eot	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:50:05	13584/13584	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-3510%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-regular-400.woff2	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-regular-400.woff2	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:50:05	16800/16800	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-41a0%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-regular-400.woff	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-regular-400.woff	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:50:05	132728/132728	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-20678%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-brands-400.ttf	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-brands-400.ttf	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:50:06	34092/34092	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-852c%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-regular-400.ttf	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-regular-400.ttf	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:50:06	144322/144322	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-regular-400.svg	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-regular-400.svg	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:50:06	843696/843696	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-cdfb0%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/materialdesignicons-webfont.ttf?v=5.0.45	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/materialdesignicons-webfont7e1c.ttf	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:50:08	79444/79444	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-13654%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-solid-900.woff2	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-solid-900.woff2	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:50:08	715890/715890	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-brands-400.svg	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-brands-400.svg	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:50:09	202902/202902	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-31896%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-solid-900.eot	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-solid-900.eot	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:50:11	202902/202902	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-31896%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-solid-900.eot?	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-solid-900d41d.eot	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:50:11	251/251	---M--	200	added ('OK')	image/png	etag:%225ebd3c58-fb%22	https://coderthemes.com/adminto/layouts/vertical/assets/images/multiple-arrow.png	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/images/multiple-arrow.png	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/app.min.css)
10:50:11	103300/103300	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-19384%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-solid-900.woff	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-solid-900.woff	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:50:11	5344/5344	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-14e0%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/dropify.eot	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/dropify.eot	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/app.min.css)
10:50:11	3052/3052	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-bec%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/dropify.woff	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/dropify.woff	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/app.min.css)
10:50:12	202616/202616	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-31778%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-solid-900.ttf	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-solid-900.ttf	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:50:12	5180/5180	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-143c%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/dropify.ttf	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/dropify.ttf	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/app.min.css)
10:50:12	1969/1969	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/dropify.svg	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/dropify.svg	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/app.min.css)
10:50:12	250/250	---M--	200	added ('OK')	image/png	etag:%225ebd3c58-fa%22	https://coderthemes.com/adminto/layouts/vertical/assets/images/clear.png	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/images/clear.png	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/app.min.css)
10:50:12	1720/1720	---M--	200	added ('OK')	image/gif	etag:%225ebd3c58-6b8%22	https://coderthemes.com/adminto/layouts/vertical/assets/images/loading.gif	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/images/loading.gif	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/app.min.css)
10:50:13	12072/12072	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-2f28%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/summernote.eot	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/summernote.eot	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/app.min.css)
10:50:13	12072/12072	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-2f28%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/summernote.eot?	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/summernoted41d.eot	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/app.min.css)
10:50:14	7428/7428	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-1d04%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/summernote.woff?	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/summernoted41d.woff	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/app.min.css)
10:50:14	11896/11896	---M--	200	added ('OK')	application/octet-stream	etag:%225ebd3c58-2e78%22	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/summernote.ttf?	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/summernoted41d.ttf	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/app.min.css)
10:50:14	2039/2039	---M--	200	added ('OK')	image/png	etag:%225ebd3c58-7f7%22	https://coderthemes.com/adminto/layouts/vertical/assets/images/jstree.png	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/images/jstree.png	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/app.min.css)
10:50:14	6261/6261	---M--	200	added ('OK')	image/jpeg	etag:%225ebd3c58-1875%22	https://coderthemes.com/adminto/layouts/vertical/assets/images/users/user-6.jpg	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/images/users/user-6.jpg	(from https://coderthemes.com/adminto/layouts/vertical/apps-chat.html)
10:50:15	5748/5748	---M--	200	added ('OK')	image/jpeg	etag:%225ebd3c58-1674%22	https://coderthemes.com/adminto/layouts/vertical/assets/images/users/user-7.jpg	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/images/users/user-7.jpg	(from https://coderthemes.com/adminto/layouts/vertical/apps-chat.html)
10:50:15	897426/897426	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-solid-900.svg	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/fonts/fa-solid-900.svg	(from https://coderthemes.com/adminto/layouts/vertical/assets/css/icons.min.css)
10:50:15	16140/16140	---MCZ	200	added ('OK')	text/css	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/fullcalendar/fullcalendar.min.css	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/fullcalendar/fullcalendar.min.css	(from https://coderthemes.com/adminto/layouts/vertical/calendar.html)
10:50:17	150941/150941	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/moment/moment.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/moment/moment.js	(from https://coderthemes.com/adminto/layouts/vertical/calendar.html)
10:50:17	4640/4640	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/js/pages/fullcalendar.init.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/js/pages/fullcalendar.init.js	(from https://coderthemes.com/adminto/layouts/vertical/calendar.html)
10:50:17	216949/216949	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/fullcalendar/fullcalendar.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/fullcalendar/fullcalendar.min.js	(from https://coderthemes.com/adminto/layouts/vertical/calendar.html)
10:50:17	240427/240427	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/jquery-ui/jquery-ui.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/jquery-ui/jquery-ui.min.js	(from https://coderthemes.com/adminto/layouts/vertical/calendar.html)
10:50:17	9020/9020	---MCZ	200	added ('OK')	text/css	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/quill/quill.core.css	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/quill/quill.core.css	(from https://coderthemes.com/adminto/layouts/vertical/inbox.html)
10:50:17	25273/25273	---MCZ	200	added ('OK')	text/css	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/quill/quill.bubble.css	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/quill/quill.bubble.css	(from https://coderthemes.com/adminto/layouts/vertical/inbox.html)
10:50:18	41907/41907	---MCZ	200	added ('OK')	text/css	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/custombox/custombox.min.css	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/custombox/custombox.min.css	(from https://coderthemes.com/adminto/layouts/vertical/inbox.html)
10:50:18	247649/247649	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/katex/katex.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/katex/katex.min.js	(from https://coderthemes.com/adminto/layouts/vertical/inbox.html)
10:50:19	216333/216333	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/quill/quill.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/quill/quill.min.js	(from https://coderthemes.com/adminto/layouts/vertical/inbox.html)
10:50:19	15550/15550	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/custombox/custombox.min.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/custombox/custombox.min.js	(from https://coderthemes.com/adminto/layouts/vertical/inbox.html)
10:50:20	10301/10301	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2014%20May%202020%2012:40:56%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/js/pages/inbox.init.js	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/js/pages/inbox.init.js	(from https://coderthemes.com/adminto/layouts/vertical/inbox.html)
10:50:20	11630/11630	---M--	200	added ('OK')	image/jpeg	etag:%225ebd3c58-2d6e%22	https://coderthemes.com/adminto/layouts/vertical/assets/images/gallery/1.jpg	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/images/gallery/1.jpg	(from https://coderthemes.com/adminto/layouts/vertical/ui-cards.html)
